FID,Cell_id,Cell_lat,BIO1MEAN,BIO10MEAN,BIO11MEAN,BIO12MEAN,BIO13MEAN,BIO14MEAN,BIO15MEAN,BIO16MEAN,BIO17MEAN,BIO18MEAN,BIO19MEAN,BIO2MEAN,BIO3MEAN,BIO4MEAN,BIO5MEAN,BIO6MEAN,BIO7MEAN,BIO8MEAN,BIO9MEAN,ElevMean
356,Cell_00663,43.6301003,16.2511005,9.0222197,40.6110992,494.053009,28.4710999,6.2311101,22.2399998,11.0422001,22.7756004,22.6644001,10.6977997,1155.189941,143.0240021,49.8311005,30.7956009,396.2200012,174.0160065,204.1380005,366.8469849,26.8799992
357,Cell_00665,65.1804962,4.26296,7.9129601,24.7028008,873.9550171,21.9832993,-10.0860996,32.0694008,16.8880005,-2.6240699,15.6167002,-5.83426,628.9630127,90.1741028,30.8416996,33.5343018,227.5529938,96.5879974,227.5980072,124.3789978,342.1180115
358,Cell_00667,63.1805,6.0851898,7.4703698,22.0193996,907.7030029,24.3778,-9.5601797,33.9379997,18.3055992,-1.5870399,17.8055992,-4.5537,697.4829712,83.3852005,36.4491005,27.6536999,232.125,114.0039978,231.2879944,136.970993,116.7779999
359,Cell_00669,41.1805,16.1851997,10.4833002,39.645401,585.9299927,31.3582993,4.9046302,26.4536991,9.4537001,24.5778008,23.9046001,9.6935196,1057.560059,172.9109955,13.6934996,61.5194016,485.8139954,71.0500031,73.0602036,480.4920044,460.25
360,Cell_00670,43.7165985,15.1191998,8.0730801,32.1409988,627.3120117,29.4307995,4.3025599,25.1282005,11.059,24.1256008,23.2896996,8.2371798,861.539978,123.25,20.3820992,41.3641014,318.1279907,101.9940033,121.3759995,268.5509949,589.2700195
361,Cell_00671,38.1805,18.8491001,12.6287003,44.4463005,575.3720093,35.3647995,6.9509301,28.4139004,12.4130001,26.7306004,26.2110996,12.2027998,517.7620239,88.2602005,3.47593,63.5583,235.0859985,24.5888996,28.5925999,227.4440002,187.1940002
362,Cell_00674,39.6805,17.7315006,10.1056004,42.5639,503.4330139,31.0305996,7.28333,23.7472,11.5935001,24.4685001,24.1667004,11.8656998,800.5150146,129.9559937,8.0592604,62.3157005,361.2179871,44.1166992,47.8917007,355.3179932,200.0209961
363,Cell_00676,50.6805,12.4565001,7.6435199,31.7194004,599.8969727,26.8055992,2.61852,24.1870003,7.27315,13.0277996,20.0370007,5.5564799,766.6690063,76.305603,52.012001,11.3212996,215.0659943,169.4579926,187.6150055,195.2449951,118.7289963
364,Cell_00677,55.1052017,10.5726995,5.3712101,34.7257996,382.526001,19.2045002,3.6500001,15.5544996,7.3636398,11.6499996,15.5303001,6.2697001,1503.969971,177.7050018,75.8499985,29.3332996,512.4500122,244.0890045,339.8349915,441.3120117,98.0794983
365,Cell_00680,35.3255005,16.2467003,7.2888899,31.1021996,619.3839722,29.1732998,5.7133298,23.4599991,8.4488897,24.7332993,24.0422001,9.1711102,761.315979,150.102005,4.1088901,82.6333008,395.9890137,17.5555992,17.6910992,380.5799866,926.2910156
366,Cell_00684,65.1672974,6.3388901,4.1611099,30.3666992,356.4719849,14.5277996,0.8,13.7278004,5.9888902,7.3333302,11.3611002,3.1166699,1518.359985,189.8560028,80.4555969,26.0888996,490.1000061,265.9670105,319.7940063,421.243988,276.1560059
367,Cell_00685,47.7136002,14.1573,6.3593798,33.0780983,471.0029907,25.4405994,6.21667,19.2240009,9.5239601,20.7521,20.3115005,8.9875002,827.1030273,104.8270035,37.6906013,34.6301994,301.973999,117.4629974,134.3079987,280.6140137,67.4167023
368,Cell_00686,54.1805,10.0037003,7.3333302,28.4685001,694.6680298,24.6630001,-1.15093,25.8139,19.3519001,4.1083298,18.6536999,1.83333,670.5159912,77.9434967,33.7397995,24.9925995,217.4389954,113.461998,216.3309937,132.6450043,178.576004
369,Cell_00692,44.6805,14.3639002,11.0869999,35.5065002,774.6409912,32.2268982,0.972222,31.2546005,19.7296009,10.7610998,24.1222,5.0574098,737.4160156,91.8093033,43.4009018,22.7602005,242.3170013,142.8789978,213.8800049,153.9069977,156.1529999
370,Cell_00695,48.1805,11.6694002,9.0953703,24.4573994,1048.229981,32.014801,-5.1944399,37.209301,22.2306004,19.2574005,24.5130005,-1.12037,553.8809814,62.7795982,28.1954002,23.3684998,173.5870056,102.9219971,156.4470062,141.0169983,198.25
371,Cell_00696,43.1753998,14.0824003,9.4509296,43.8462982,449.7260132,26.5648003,5.0055599,21.5592995,8.9444399,20.2639008,20.0869999,9.1463003,1427.829956,218.2599945,31.9703999,51.6935005,599.2589722,123.7829971,147.2290039,585.2089844,427.9169922
372,Cell_00700,54.6314011,10.9476004,6.10952,28.0499992,583.1450195,23.6523991,1.80238,21.8500004,11.5071001,11.6833,18.2642994,4.3499999,867.3330078,89.6119003,54.0094986,15.2118998,243.776001,181.276001,230.352005,223.7740021,18.1772003
373,Cell_00704,78.7265015,-0.245238,2.9000001,17.8642998,460.1830139,7.2119098,-8.5690498,15.7810001,-3.69048,0.159524,5.47857,-5.67381,414.1000061,48.3333015,17.9309998,29.8213997,139.2330017,60.3451996,100.4290009,110.697998,235.2100067
374,Cell_00705,78.7128983,-1.07126,4.1747098,21.3160992,551.3610229,8.49195,-11.0057001,19.4976997,0.418391,-1.91724,5.6793098,-7.4149399,443.9899902,46.0828018,19.3609009,21.0758991,130.5749969,75.2115021,118.5360031,112.0510025,399.6369934
375,Cell_00707,44.1805,14.9758997,9.65833,32.0657005,747.8239746,32.459301,2.3287001,30.1306,10.6426001,24.6361008,24.4787006,6.3694401,1078.569946,142.7769928,43.6333008,30.1574001,371.8439941,172.4190063,173.2570038,285.3989868,477.9100037
376,Cell_00709,68.6757965,3.0238099,5.9314299,23.0009995,706.132019,17.3570995,-8.4685698,25.8257008,5.2838101,2.54286,12.4867001,-4.6666698,949.2130127,117.7490005,47.5867004,26.7570992,305.2170105,156.022995,248.345993,242.0010071,511.92099
377,Cell_00710,57.6562004,9.0459805,6.0241399,36.8470993,392.3989868,18.1413994,1.74023,16.4011002,5.5356302,10.8551998,14.0390997,4.64253,2295.070068,297.5799866,104.2030029,36.5033989,827.8359985,334.6679993,428.7390137,715.5079956,252.1150055
378,Cell_00712,68.6804962,2.75,7.56111,22.6000004,907.6140137,20.9480991,-12.4796,33.4277992,16.3943996,-7.1777802,14.6101999,-7.6157398,508.9320068,75.3360977,23.0139008,41.5443993,203.0769958,75.5343018,203.0930023,79.6657028,262.4440002
379,Cell_00713,79.1501007,-1.60357,3.99405,20.5440006,555.651001,7.7333298,-11.4975996,19.2310009,2.1868999,-2.0666699,5.1785698,-8.0416698,484.144989,49.5583,21.9071007,20.8332996,140.9539948,81.2583008,128.1790009,118.0100021,444.928009
380,Cell_00715,65.1827011,5.73,7.0100002,21.8589001,881.2839966,23.2933006,-8.7822199,32.0755997,18.7544003,-1.82333,17.3500004,-4.33778,560.072998,67.5689011,25.9733009,28.3500004,187.6109924,87.6889038,187.6380005,112.8290024,28.7217007
381,Cell_00716,52.6805,9.3787003,8.3527803,28.7593002,775.6799927,25.5564995,-3.5250001,29.0814991,18.5944004,-0.0861111,18.9435005,-0.161111,624.2130127,79.4434967,32.6119995,30.8861008,226.9519958,103.6640015,223.0500031,113.1179962,164.5899963
382,Cell_00717,44.6805,15.1574001,8.79074,31.1823997,734.5709839,30.6315002,2.4379599,28.1935005,16.0657005,18.0851994,24.4666996,6.5157399,754.3140259,95.430603,34.706501,27.3463001,236.2079926,140.8450012,150.1080017,156.6679993,534.5560303
383,Cell_00718,53.1790009,11.3193998,7.7027798,37.270401,481.7659912,23.3889008,2.6814799,20.7073994,7.8629599,13.2537003,17.5380001,5.97963,736.8530273,81.0259018,46.2574005,18.8833008,232.5690002,151.3000031,164.3439941,202.4720001,65.1048965
384,Cell_00719,44.1805,13.1647997,10.5888996,36.0796013,692.9860229,30.3332996,1.01667,29.3167,9.3074102,23.2805996,22.1564999,5.4518499,932.6660156,112.4440002,36.7980995,26.1175995,300.6019897,156.0769958,158.6060028,245.5240021,825.9860229
385,Cell_00720,50.3824997,12.3111,6.12222,35.3778,411.821991,22.1889,4.8333302,17.3556004,8.5500002,16.9832993,17.7444,7.8166699,1029.810059,142.0390015,48.2167015,37.8443985,394.0169983,159.2779999,177.3439941,346.3330078,86.7273026
386,Cell_00722,61.1805,4.3166699,7.7592602,25.5713005,795.1719971,21.3369999,-8.98981,30.3269005,15.7537003,-1.96667,14.4870005,-5.0490699,750.5609741,89.7657013,35.3527985,29.4713001,254.7519989,118.3270035,254.8200073,138.427002,700.1530151
387,Cell_00724,55.6353989,11.2333002,5.1611099,23.4832993,633.8439941,23.9722004,1.88333,22.0888996,9.8111095,5.3555598,19.1667004,3.9722199,572.7609863,58.8555984,31.1166992,17.7943993,168.0670013,105.6940002,151.6499939,130.6060028,16.7646999
388,Cell_00727,51.0960999,11.3936996,6.9492102,35.6127014,458.5130005,22.9032001,3.3714299,19.5317001,7.0269799,15.2189999,17.3873005,6.4095201,1268.5,164.1600037,63.9110985,33.6651001,467.6289978,200.3379974,234.7290039,415.4790039,224.4669952
389,Cell_00728,47.1805,7.9407401,9.2453699,31.5648003,761.1680298,24.2444,-5.0749998,29.3194008,15.6176004,-1.0564801,17.4981003,-1.17963,761.9060059,114.7959976,35.5369987,42.9693985,312.5620117,115.2369995,289.5350037,120.3290024,997.0969849
390,Cell_00731,54.6057014,10.6155996,6.82444,27.7289009,668.8560181,24.6067009,-0.0511111,24.6578007,19.0333004,5.1666698,19.0377998,2.8933301,681.2440186,77.0911026,33.8911018,25.6000004,221.0599976,111.7289963,213.904007,139.0820007,80.3287964
391,Cell_00732,41.0568008,17.7595005,7.13095,30.3381004,594.0910034,31.2070999,7.69524,23.5118999,15.0571003,26.0618992,25.5380993,11.3142996,564.5120239,88.6785965,8.0190496,56.2594986,246.3480072,42.4238014,54,195.147995,282.2619934
392,Cell_00733,41.1805,12.7398005,11.9741001,37.3083,735.2589722,31.9435005,-0.106481,32.0499992,6.9463,23.6879997,22.3990993,4.6472201,501.4419861,59.0750008,16.0175991,33.7999992,164.0720062,64.4343033,65.3258972,148.1779938,1214.23999
393,Cell_00734,41.6805,17.7490997,12.7907,38.3694,754.0869751,36.8619995,3.5555601,33.3064995,19.2175999,22.5249996,27.3176003,8.9870396,388.7720032,48.645401,13.1759005,30.2703991,121.9710007,70.0749969,73.177803,83.7360992,320.9930115
394,Cell_00735,57.4724007,9.6833296,6.6999998,26.0667,694.6829834,24.5167007,-1.38333,25.8999996,16.0333004,2.21667,18.7667007,2.0666699,656.2999878,76.4000015,30.9167004,28.8666992,220.2830048,105.75,204.4170074,121.3830032,21
395,Cell_00738,43.5718994,14.4533005,8.3183298,43.3017006,411.3330078,25.3950005,6.1816702,19.2133007,9.9916697,19.9382992,19.9349995,10.0066996,1183.880005,164.9730072,33.4832993,44.6567001,457.0820007,118.7129974,139.9880066,429.0029907,352.6480103
396,Cell_00743,47.1805,6.5472202,8.1203699,32.8222008,608.9099731,20.6518993,-4.1129599,24.7647991,13.2434998,1.01481,14.2046003,-0.425926,1382.369995,153.6300049,89.2667007,18.0240993,433.4899902,291.1560059,404.7399902,297.0639954,1590.699951
397,Cell_00744,66.1804962,3.4648199,7.9861102,23.2250004,931.6040039,22.3397999,-12.0342999,34.3740997,17.4962997,-4.0657401,15.7130003,-7.1564798,629.4299927,80.2286987,31.9491005,30.7185001,223.7160034,100.1679993,223.7440033,112.1669998,275.0969849
398,Cell_00745,66.6804962,3.92593,7.50741,22.3435001,931.1950073,22.5018997,-11.0704002,33.5722008,17.8684998,-3.5,16.1721992,-6.5907402,589.4719849,73.8481979,29.1980991,30.6417007,208.9620056,94.0028,208.9790039,111.8320007,187.5829926
399,Cell_00746,52.6805,11.7333002,8.3472204,33.6278,610.348999,26.5722008,1.66574,24.9064999,7.8833299,10.1592999,19.4888992,4.7444401,715.0360107,74.9953995,46.8778,12.7130003,198.8150024,156.7290039,188.3939972,185.4929962,38.4791985
400,Cell_00747,64.6745987,6.1416702,7.1447902,23.9759998,817.132019,23.1968994,-6.6031299,29.7999992,14.2896004,-0.535417,17.0375004,-2.88854,631.4959717,73.1187973,33.848999,24.5323009,201.901001,108.6709976,191.2420044,135.0740051,69.7826004
401,Cell_00749,56.5740013,10.3369999,7.5370402,32.362999,584.3300171,23.6851997,0.325926,23.3593006,12.3926001,4.9333301,17.7814999,3.77037,661.7189941,69.4332962,38.1519012,19.2332993,202.0930023,121.8740005,172.6929932,153.4669952,15.8491001
402,Cell_00750,51.6805,11.6999998,7.8759298,36.4832993,505.019989,24.6602001,3.0213001,21.6389008,6.5472202,16.6564999,18.2880001,6.2046299,763.382019,92.0426025,42.645401,22.0583,248.8630066,150.3939972,154.5310059,235.7380066,130.1390076
403,Cell_00752,49.6805,10.0963001,8.3712997,30.7036991,699.7810059,26.3675995,-0.948148,27.3157005,17.5184994,2.0083301,18.8574009,1.88796,581.4509888,86.4167023,26.8647995,41.665699,234.6940002,87.2759018,226.7680054,88.7397995,560.9719849
404,Cell_00755,43.6805,12.2194004,10.4944,34.8454018,744.3900146,29.2898006,-0.860185,30.1499996,17.1805992,5.39815,21.6074009,3.2546301,766.2369995,93.572197,45.575901,22.0435009,250.927002,148.5019989,217.5829926,153.8419952,618.8610229
405,Cell_00758,80.0546036,-1.25185,1.46296,9.2074099,478.2890015,5.78333,-8.9907398,14.7741003,1.8370399,-0.92963,4.6944399,-6.9851899,702.9650269,101.1389999,30.1777992,41.0962982,256.4830017,97.0074005,192.0149994,143.3070068,307.4580078
406,Cell_00759,38.6805,16.9869995,15.2582998,40.4611015,822.6060181,39.2102013,1.5092601,37.700901,9.1055603,29.0249996,27.7583008,7.8453698,410.5549927,56.799099,6.68611,44.9925995,148.9019928,35.2472,41.9500008,139.4290009,841.9439697
407,Cell_00761,51.1805,10.2704,8.3805599,28.1805992,809.9199829,26.7416992,-3.0388899,29.7805996,19.7509003,0.365741,20.2870007,0.491667,645.1229858,91.2018967,32.612999,33.2221985,239.9400024,109.8570023,234.3840027,123.9919968,175.326004
408,Cell_00764,58.6805,7.12778,4.9342599,24.6944008,558.125,18.3055992,-1.73519,20.0407009,3.27407,10.6870003,14.1657,0.809259,2436.610107,326.0169983,104.7990036,40.6758995,923.6970215,331.6629944,392.4599915,749.3720093,524.1389771
409,Cell_00766,42.2321014,15.0987997,10.8369999,33.4641991,792.5360107,33.1296005,0.75679,32.3727989,8.6617298,25.8827,25.0604992,5.7049398,555.3170166,66.1222,28.8815002,24.0111008,170.7019958,93.0568008,109.2360001,146.2460022,243.0650024
410,Cell_00767,80.1800995,-3.95556,2.2555599,11.4666996,588.5780029,4.5,-13.5444002,18.0443993,-2,-4.3000002,3.26667,-10.9666996,590.3889771,89.3110962,25.0333004,41.0889015,216.3439941,82.7889023,164.4889984,142.3110046,133.7220001
411,Cell_00770,57.0088005,10.2524004,6.08571,28.8476009,564.4860229,22.2523994,1.09524,21.1571007,8.4904804,12.7714005,17.3190002,3.8238101,825.0709839,102.9049988,45.0143013,29.6189995,290.9330139,147.3000031,166.2050018,212.3670044,23.4444008
412,Cell_00773,47.6805,12.4406996,9.95926,30.9824009,853.9680176,30.5694008,-1.62593,32.1954002,21.5324001,3.8231499,23.0629997,2.1833301,581.8049927,88.8991013,24.3971996,38.1601982,227.4730072,101.2229996,208.0769958,108.2740021,144.576004
413,Cell_00774,52.1292992,11.9469004,7.14815,33.3443985,525.2249756,24.2296009,2.72346,21.5062008,10.1815004,10.7852001,18.5172997,5.85185,835.9689941,99.009903,50.8198013,23.7630005,278.9230042,165.0579987,193.5310059,220.0059967,-1.0784301
414,Cell_00776,37.6805,15.9278002,11.1101999,37.0592995,712.901001,33.112999,3.1546299,29.9582996,8.8379602,25.9241009,25.0795994,7.86759,691.085022,112.4789963,16.3435001,61.1879997,306.2099915,53.0009003,52.953701,293.4440002,758.9719849
415,Cell_00778,43.6805,13.5296001,11.3676004,36.0499992,765.5640259,31.6361008,0.0944444,31.5417004,18.7406998,9.9092598,23.1898003,4.2046299,646.1920166,77.3508987,38.737999,21.6194,209.9559937,127.0110016,170.6470032,139.2619934,303.0350037
416,Cell_00779,64.6804962,1.37963,4.6166701,27.5536995,434.5849915,11.9750004,-4.8407402,16.8157005,3.65833,1.81111,7.5296302,-2.6731501,1294.469971,141.8470001,72.607399,18.9036999,388.7709961,244.7310028,310.3110046,322.1489868,922.1599731
417,Cell_00782,52.1805,11.6443996,8.7962999,31.3314991,727.2979736,28.1713009,-0.012037,28.1833,20.4981003,3.1370399,20.8250008,3.1138899,518.1459961,68.9380035,24.6823997,31.8064995,188.3439941,85.5832977,187.8890076,94.3480988,96.381897
418,Cell_00784,47.6805,12.7537003,8.9138899,33.5880013,662.9589844,28.5398006,1.98333,26.5564995,17.0333004,11.7389002,21.2064991,5.0194402,841.5529785,92.964798,53.5750008,16.75,253.8350067,171.5670013,213.7850037,197.2059937,340.7149963
419,Cell_00785,44.1805,14.7166996,11.3388996,33.2369995,873.8079834,34.1324005,-0.0074075,34.139801,20.5454006,13.5490999,25.5730991,4.1185198,582.5360107,73.3564987,32.887001,26.2935009,202.2290039,109.5599976,163.7510071,120.7959976,122.8820038
420,Cell_00786,65.1804962,3.08056,4.2953701,25.6536999,440.3280029,13.6954002,-3.10093,16.7963009,5.8101802,1.68796,9.4305601,-0.848148,899.4190063,99.7954025,48.7897987,19.8388996,279.8850098,171.8220062,235.8309937,209.9589996,720.0209961
421,Cell_00787,62.1058006,8.1000004,2.6166699,24.7667007,295.9670105,14,3.4000001,10.6000004,6.5999999,10.3000002,12.0500002,4.9499998,2827.629883,334.2000122,121.5169983,33.5667,964.0499878,401.5329895,550.3670044,839.8330078,127.25
422,Cell_00790,39.6287994,18.3999996,9.3866701,37.5266991,571.4329834,32.3932991,7.3733301,25.0200005,15.7666998,26.2866993,25.9666996,12.2867002,655.4470215,100.3270035,9.3400002,51.3800011,269.1400146,51.7799988,87.8666992,192.8529968,107.9120026
423,Cell_00791,78.8666992,0.288889,1.13333,5.8222198,478.3439941,7.4000001,-7.12222,14.5221996,3.0222199,0.722222,6.18889,-5.4777799,704.9439697,106.6669998,32.1110992,40.4110985,256.8559875,101.5220032,190.6109924,142.1560059,161.4290009
424,Cell_00795,58.5607986,9.0729198,5.3541698,35.2249985,369.9190063,17.6917,2.42083,15.2707996,6.6624999,10.4833002,13.8312998,4.9625001,1077.599976,127.4000015,57.2145996,28.0916996,363.6749878,181.0500031,244.3650055,302.1019897,89.375
425,Cell_00796,80.1619034,-1.7282799,3.10202,18.3465004,488.2520142,6.1434302,-10.6253004,16.7686996,-5.4201999,-0.608081,4.4080801,-7.43434,355.756012,41.0817986,15.3444004,28.8061008,118.4940033,52.5999985,88.1202011,93.7322998,339.9169922
426,Cell_00797,41.7229996,18.3600006,7.7716699,28.8700008,620.1820068,32.7717018,6.1633301,26.6082993,16.4099998,26.7549992,26.1767006,11.0749998,277.7529907,35.0750008,13.0116997,26.7182999,92.3467026,44.2966995,44.3432999,73.2300034,301.2229919
427,Cell_00798,39.1805,18.6685009,12.7528,39.5990982,712.5419922,37.2019005,4.96944,32.232399,10.8073997,28.7943993,27.8323994,10.5110998,522.5499878,88.842598,5.1953702,61.1963005,238.7339935,32.0259018,32.3944016,220.8009949,368.7709961
428,Cell_00799,57.6147995,10.0209999,6.7419801,27.5086002,666.0020142,24.4258995,-0.120988,24.5468998,6.6432099,10.7605,18.8048992,2.7024701,596.1859741,67.7938004,29.6480999,25.7012005,190.0639954,100.788002,145.1990051,154.1309967,38.6380997
429,Cell_00801,77.6540985,1.32639,1.95556,12.4764004,415.9989929,7.9958301,-5.8291702,13.8249998,0.333333,1.0430599,6.3083301,-3.79583,511.9620056,60.2193985,24.8055992,27.7528,166.253006,82.0708008,132.5529938,119.4509964,269.2730103
430,Cell_00802,56.6805,7.6435199,5.8499999,33.8981018,432.7409973,17.5184994,0.221296,17.2971992,2.96944,10.6129999,13.1740999,2.88796,2218.899902,301.5939941,103.8669968,37.1306,807.3060303,327.7730103,386.0740051,723.5709839,486.7080078
431,Cell_00803,46.6805,7.8490701,10.4666996,33.0694008,802.6270142,25.3638992,-6.2638898,31.6278,16.1471996,-1.5194401,17.8703995,-1.92593,626.1939697,98.8406982,26.3204002,48.7397995,269.5450134,85.9582977,250.1060028,89.7870026,1013.979981
432,Cell_00804,63.1805,5.3472199,8.2120399,26.9398003,804.507019,22.4426003,-8.0564804,30.4990997,16.6361008,-2.125,15.6981001,-4.0212998,678.867981,96.6556015,32.8480988,32.0416985,243.6130066,111.8359985,243.2149963,129.9299927,350.5280151
433,Cell_00807,41.7067986,17.9843006,10.6274996,34.7411995,723.7509766,35.3255005,4.7254901,30.6000004,10.8254995,28.0450993,27.2215996,9.6372604,1261.709961,188.0980072,32.0685997,47.0391998,492.8059998,121.7429962,121.8000031,432.0979919,57.4821014
434,Cell_00808,65.5457001,5.5861101,5.18889,30.2250004,461.0809937,15.6222,-1.5583301,17.1805992,9.0944405,6.2083302,11.8332996,1.01667,557.5360107,64.5971985,32.7332993,19.2639008,172.0079956,111.7669983,146.5469971,129.1640015,143.5
435,Cell_00810,70.3429031,4.0380902,4.5809498,19.8952007,663.1760254,16.9666996,-6.1714301,23.1380997,9.4952402,1.1381,12.7856998,-3.1428599,614.3480225,69.9666977,37.6095009,19.6856995,187.7570038,117.1380005,171.9949951,137.4429932,98.6667023
436,Cell_00812,68.6448975,6.0036998,4.72963,22.6795998,605.6539917,17.7332993,-3.1963,20.9295998,4.4944401,8.0425901,14.1278,-0.514815,1368.160034,193.2590027,72.0906982,30.2129993,459.868988,225.9259949,281.9200134,372.7170105,233.4649963
437,Cell_00814,57.6805,8.74722,7.1629601,24.4036999,821.7979736,25.2870007,-4.1740699,29.4610996,18.8425999,1.2611099,19.1278,-0.985185,707.4689941,83.7388992,31.8934994,29.0230999,237.798996,110.711998,225.4440002,131.8950043,62.3264008
